step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Jerry_Termination,Morty_Termination,Rick_Termination,Jerry_Truncation,Morty_Truncation,Rick_Truncation,Infos,Total Reward,Done,Truncation
557.0,125.504,0.11,Rick,60.952,124.636,125.509,,,,,,,,,311.096,False,False
558.0,126.837,0.03,Rick,60.952,124.636,125.367,,,,,,,,,310.955,False,False
559.0,127.97,0.08,Rick,60.952,124.636,125.131,,,,,,,,,310.719,False,False
560.0,128.773,0.01,Rick,60.952,124.636,124.898,,,,,,,,,310.486,False,False
561.0,129.164,0.06,Rick,60.952,124.636,124.766,,,,,,,,,310.353,False,False
562.0,129.073,0.02,Rick,60.952,124.636,124.798,,,,,,,,,310.385,False,False
563.0,128.428,0.14,Rick,60.952,124.636,125.005,,,,,,,,,310.592,False,False
564.0,127.169,0.09,Rick,60.952,124.636,125.309,,,,,,,,,310.897,False,False
565.0,125.295,0.07,Rick,60.952,124.636,125.517,,,,,,,,,311.105,False,False
566.0,122.899,0.14,Rick,60.952,124.636,125.357,,,,,,,,,310.944,False,False
567.0,120.094,0.07,Rick,60.952,124.636,124.56,,,,,,,,,310.148,False,False
568.0,116.99,0.1,Rick,60.952,124.636,122.914,,,,,,,,,308.502,False,False
569.0,113.7,0.02,Morty,60.952,120.292,122.914,,,,,,,,,304.158,False,False
570.0,110.335,0.01,Morty,60.952,116.677,122.914,,,,,,,,,300.543,False,False
571.0,107.007,0.07,Morty,60.952,112.173,122.914,,,,,,,,,296.039,False,False
572.0,103.828,0.07,Morty,60.952,107.006,122.914,,,,,,,,,290.872,False,False
573.0,100.908,0.07,Morty,60.952,101.519,122.914,,,,,,,,,285.385,False,False
574.0,97.375,0.04,Morty,60.952,93.931,122.914,,,,,,,,,277.797,False,False
575.0,92.675,0.02,Morty,60.952,82.218,122.914,,,,,,,,,266.084,False,False
576.0,89.397,0.03,Morty,60.952,72.96,122.914,,,,,,,,,256.826,False,False
577.0,87.296,0.02,Morty,60.952,66.557,122.914,,,,,,,,,250.422,False,False
578.0,86.128,0.03,Morty,60.952,62.835,122.914,,,,,,,,,246.701,False,False
579.0,85.646,0.07,Morty,60.952,61.268,122.914,,,,,,,,,245.134,False,False
580.0,85.607,0.04,Morty,60.952,61.139,122.914,,,,,,,,,245.005,False,False
581.0,85.765,0.05,Morty,60.952,61.656,122.914,,,,,,,,,245.522,False,False
582.0,85.876,0.06,Morty,60.952,62.019,122.914,,,,,,,,,245.885,False,False
583.0,85.696,0.01,Morty,60.952,61.431,122.914,,,,,,,,,245.297,False,False
584.0,85.005,0.0,Morty,60.952,59.152,122.914,,,,,,,,,243.017,False,False
585.0,83.735,0.02,Morty,60.952,54.859,122.914,,,,,,,,,238.725,False,False
586.0,82.046,0.04,Jerry,48.94,54.859,122.914,,,,,,,,,226.713,False,False
587.0,80.146,0.0,Jerry,42.002,54.859,122.914,,,,,,,,,219.775,False,False
588.0,78.247,0.0,Jerry,34.762,54.859,122.914,,,,,,,,,212.536,False,False
589.0,76.542,0.0,Jerry,28.008,54.859,122.914,,,,,,,,,205.781,False,False
590.0,75.134,0.0,Jerry,22.247,54.859,122.914,,,,,,,,,200.02,False,False
591.0,73.988,0.0,Jerry,17.434,54.859,122.914,,,,,,,,,195.207,False,False
592.0,73.037,0.0,Jerry,13.36,54.859,122.914,,,,,,,,,191.133,False,False
593.0,72.217,0.0,Jerry,9.781,54.859,122.914,,,,,,,,,187.555,False,False
594.0,71.468,0.0,Jerry,6.468,54.859,122.914,,,,,,,,,184.241,False,False
595.0,70.782,0.0,Jerry,3.393,54.859,122.914,,,,,,,,,181.167,True,False
596.0,140.109,0.01,Rick,0.0,0.0,115.878,,,,,,,,,115.878,False,False
597.0,135.101,0.04,Rick,0.0,0.0,121.184,,,,,,,,,121.184,False,False
598.0,131.708,0.11,Rick,0.0,0.0,123.591,,,,,,,,,123.591,False,False
599.0,129.575,0.05,Rick,0.0,0.0,124.612,,,,,,,,,124.612,False,False
600.0,128.37,0.12,Rick,0.0,0.0,125.022,,,,,,,,,125.022,False,False
601.0,127.775,0.03,Rick,0.0,0.0,125.179,,,,,,,,,125.179,False,False
602.0,127.488,0.01,Rick,0.0,0.0,125.245,,,,,,,,,125.245,False,False
603.0,127.215,0.08,Rick,0.0,0.0,125.3,,,,,,,,,125.3,False,False
604.0,126.696,0.08,Rick,0.0,0.0,125.389,,,,,,,,,125.389,False,False
605.0,125.812,0.13,Rick,0.0,0.0,125.489,,,,,,,,,125.489,False,False
606.0,124.656,0.11,Rick,0.0,0.0,125.521,,,,,,,,,125.521,False,False
607.0,123.368,0.08,Rick,0.0,0.0,125.426,,,,,,,,,125.426,False,False
608.0,122.096,0.06,Rick,0.0,0.0,125.196,,,,,,,,,125.196,False,False
609.0,120.976,0.03,Rick,0.0,0.0,124.881,,,,,,,,,124.881,False,False
610.0,120.071,0.09,Rick,0.0,0.0,124.551,,,,,,,,,124.551,False,False
611.0,119.33,0.07,Rick,0.0,0.0,124.23,,,,,,,,,124.23,False,False
612.0,118.681,0.15,Morty,0.0,123.911,124.23,,,,,,,,,248.14,False,False
613.0,118.051,0.04,Morty,0.0,123.567,124.23,,,,,,,,,247.797,False,False
614.0,117.377,0.02,Morty,0.0,123.163,124.23,,,,,,,,,247.393,False,False
615.0,116.636,0.07,Morty,0.0,122.676,124.23,,,,,,,,,246.905,False,False
616.0,115.864,0.01,Morty,0.0,122.119,124.23,,,,,,,,,246.348,False,False
617.0,115.111,0.05,Morty,0.0,121.528,124.23,,,,,,,,,245.757,False,False
